Price,Close,Signal,Portfolio Value,RSI,RSI_Signal,RSI Portfolio Value,MACD,MACD_Signal,MACD_Signal_Type,MACD Portfolio Value
Ticker,RELIANCE.NS,,,,,,,,,
Date,,,,,,,,,,
2024-08-12,1455.6844482421875,1,132162.24973276226,43.29440928250983,0,102903.01617697337,-17.630211085350766,-10.748512405714017,-1,100044.38842848262
2024-08-13,1458.67431640625,-1,132433.701216251,41.923730512421166,0,103114.37135935857,-17.73555402902275,-12.145920730375764,-1,100044.38842848262
2024-08-14,1456.9052734375,-1,132433.701216251,42.24817019160541,0,102989.31688244164,-17.757093335343825,-13.268155251369377,-1,100044.38842848262
2024-08-16,1473.199951171875,-1,132433.701216251,42.16743052879841,0,104141.19529161455,-16.271748490142727,-13.868873899124047,-1,100044.38842848262
2024-08-19,1488.4000244140625,-1,132433.701216251,43.36946378492639,0,105215.69559600453,-13.710042287373199,-13.837107576773878,1,100044.38842848262
2024-08-20,1495.949951171875,-1,132433.701216251,46.9930171060243,0,105749.40345846902,-10.944494355379447,-13.258584932494994,1,100551.86477407227
2024-08-21,1498.675048828125,-1,132433.701216251,49.57691351540289,0,105942.0418895133,-8.435644232602272,-12.29399679251645,1,100735.03510728611
2024-08-22,1498.125,-1,132433.701216251,46.77180722544827,0,105903.15867995025,-6.417766758224161,-11.118750785657992,1,100698.06299111241
2024-08-23,1499.9749755859375,-1,132433.701216251,51.65785584778753,0,106033.93432152327,-4.616095279896172,-9.81821968450563,1,100822.41106492786
2024-08-26,1512.5999755859375,-1,132433.701216251,76.30876058596739,-1,106926.40149104141,-2.144801725310117,-8.283536092666527,1,101671.01384858262
2024-08-27,1500.449951171875,-1,132433.701216251,68.02625309828316,0,106926.40149104141,-1.153393603319273,-6.8575075947970765,1,100854.33705339476
2024-08-28,1498.300048828125,-1,132433.701216251,64.75588561186552,0,106926.40149104141,-0.5350074428183689,-5.593007564401335,1,100709.82908400924
2024-08-29,1520.925048828125,-1,132433.701216251,77.95305715709303,-1,106926.40149104141,1.7604233945287433,-4.1223213726153185,1,102230.59248838064
2024-08-30,1509.625,-1,132433.701216251,66.33279061164009,0,106926.40149104141,2.637347666622418,-2.770387564767771,1,101471.04770493656
2024-09-02,1516.25,-1,132433.701216251,76.01530654513155,-1,106926.40149104141,3.822831382175764,-1.451743775379064,1,101916.35411616134
2024-09-03,1509.125,-1,132433.701216251,70.92715204961446,-1,106926.40149104141,4.139688066644567,-0.3334574069743379,1,101437.43967390072
2024-09-04,1514.550048828125,-1,132433.701216251,73.20739843759215,-1,106926.40149104141,4.773529101259783,0.6879398946724863,1,101802.09009267378
2024-09-05,1492.9749755859375,-1,132433.701216251,57.63660585238828,0,106926.40149104141,3.494640546652363,1.2492800250684617,1,100351.8986304262
2024-09-06,1464.824951171875,-1,132433.701216251,41.72369845390645,0,106926.40149104141,0.2072513777138738,1.040874295597544,-1,98459.76484209171
2024-09-09,1462.449951171875,-1,132433.701216251,37.79601442250394,0,106926.40149104141,-2.5601589555308237,0.32066764537187054,-1,98459.76484209171
2024-09-10,1461.5250244140625,-1,132433.701216251,36.28645096867629,0,106926.40149104141,-4.77296566504333,-0.6980590167111695,-1,98459.76484209171
2024-09-11,1451.5,-1,132433.701216251,33.91409891629732,0,106926.40149104141,-7.251970411623233,-2.0088412956935824,-1,98459.76484209171
2024-09-12,1479.800048828125,-1,132433.701216251,44.11381111969827,0,106926.40149104141,-6.854013307565083,-2.9778756980678827,-1,98459.76484209171
2024-09-13,1472.625,-1,132433.701216251,37.95391459611451,0,106926.40149104141,-7.036483707397338,-3.789597299933774,-1,98459.76484209171
2024-09-16,1471.3499755859375,-1,132433.701216251,40.61594856125671,0,106926.40149104141,-7.200968347619892,-4.471871509470997,-1,98459.76484209171
2024-09-17,1472.300048828125,-1,132433.701216251,41.55023001693192,0,106926.40149104141,-7.171986444170898,-5.011894496410977,-1,98459.76484209171
2024-09-18,1463.449951171875,-1,132433.701216251,29.48423439517977,1,106926.40149104141,-7.773538481635114,-5.564223293455805,-1,98459.76484209171
2024-09-19,1469.675048828125,-1,132433.701216251,35.203775304632146,0,107381.23583011814,-7.659663615541376,-5.983311357872919,-1,98459.76484209171
2024-09-20,1485.925048828125,-1,132433.701216251,39.51604190510917,0,108568.53575987526,-6.186859505461825,-6.024020987390701,-1,98459.76484209171
2024-09-23,1493.375,-1,132433.701216251,44.567108571929055,0,109112.86354467901,-4.368149530800338,-5.692846696072628,1,98459.7648420917
2024-09-24,1489.375,-1,132433.701216251,41.22975777369531,0,108820.60510043112,-3.212543145742984,-5.1967859860067,1,98196.04068749666
2024-09-25,1493.949951171875,-1,132433.701216251,50.38528888224256,0,109154.87212843169,-1.9055899796851463,-4.5385467847423895,1,98497.67197002574
2024-09-26,1497.949951171875,-1,132433.701216251,66.17822759694654,0,109447.1305726796,-0.5408193797288732,-3.7390013037396868,1,98761.39612462078
2024-09-27,1526.175048828125,-1,132433.701216251,74.84887026357026,-1,111509.3863551198,2.7861832609603425,-2.433964390799681,1,100622.30612906002
2024-09-30,1476.574951171875,-1,132433.701216251,54.253782685111254,0,111509.3863551198,1.404354938369579,-1.6663005249658291,1,97352.12017350354
2024-10-01,1464.824951171875,-1,132433.701216251,53.72985717214515,0,111509.3863551198,-0.6316000715046357,-1.4593604342735904,1,96577.43046938062
2024-10-03,1406.9749755859375,-1,132433.701216251,32.50872389793905,0,111509.3863551198,-6.834336663629074,-2.5343556801446874,-1,92763.32149319435
2024-10-04,1386.5250244140625,-1,132433.701216251,30.559979185511878,0,111509.3863551198,-13.24748153255291,-4.676980850626332,-1,92763.32149319435
2024-10-07,1370.7249755859375,-1,132433.701216251,28.67891635757924,1,111509.3863551198,-19.381459538283025,-7.617876588157671,-1,92763.32149319435
2024-10-08,1397.3499755859375,-1,132433.701216251,35.67743238785896,0,113675.34777304462,-21.842479804444338,-10.462797231415005,-1,92763.32149319435
2024-10-09,1374.5999755859375,-1,132433.701216251,33.877713576398776,0,111824.62017650793,-25.336527251670987,-13.437543235466201,-1,92763.32149319435
2024-10-10,1371.050048828125,-1,132433.701216251,31.928538708199724,0,111535.83127908518,-28.0684785001024,-16.36373028839344,-1,92763.32149319435
2024-10-11,1372.0999755859375,-1,132433.701216251,27.913048298026467,1,111621.24351754785,-29.805272602950026,-19.052038751304757,-1,92763.32149319435
2024-10-14,1372.5250244140625,-1,132433.701216251,25.892686252785126,1,111655.82152177143,-30.79244046814597,-21.400119094673002,-1,92763.32149319435
2024-10-15,1344.0250244140625,-1,132433.701216251,23.587141070500877,1,109337.32760962656,-33.48845585577078,-23.817786446892562,-1,92763.32149319435
2024-10-16,1354.074951171875,-1,132433.701216251,25.07795100222718,1,110154.89582034551,-34.4173802402579,-25.93770520556563,-1,92763.32149319435
2024-10-17,1356.425048828125,-1,132433.701216251,24.634850290807066,1,110346.07782416872,-34.565476965038215,-27.66325955746015,-1,92763.32149319435
2024-10-18,1359.300048828125,-1,132433.701216251,17.102020699852147,1,110579.96098197282,-34.05825386376864,-28.942258418721853,-1,92763.32149319435
2024-10-21,1369.199951171875,-1,132433.701216251,24.903564793046613,1,111385.32460705398,-32.482992798443775,-29.65040529466624,-1,92763.32149319435
2024-10-22,1343.3499755859375,-1,132433.701216251,23.36364595105192,1,109282.41193950697,-32.9407436595493,-30.308472967642853,-1,92763.32149319435
2024-10-23,1338.5250244140625,-1,132433.701216251,30.442843809770935,0,108889.8989599144,-33.30888367373268,-30.90855510886082,-1,92763.32149319435
2024-10-24,1339.800048828125,-1,132433.701216251,35.00721102813358,0,108993.62304208422,-33.116012692569484,-31.350046625602555,-1,92763.32149319435
2024-10-25,1327.8499755859375,-1,132433.701216251,35.894047926951316,0,108021.47665395451,-33.54079468741611,-31.78819623796527,-1,92763.32149319435
2024-10-28,1334.3499755859375,-1,132433.701216251,26.109188474549896,1,108550.2559672507,-32.97285129662737,-32.02512724969769,-1,92763.32149319435
2024-10-29,1340.0,-1,132433.701216251,34.92374187659769,0,109009.88920260067,-31.701408216150867,-31.960383442988327,1,92763.32149319435
2024-10-30,1343.9000244140625,-1,132433.701216251,38.205894798912716,0,109327.15877667857,-30.032880684557313,-31.574882891302124,1,93033.3059846518
2024-10-31,1332.050048828125,-1,132433.701216251,34.09455163165994,0,108363.15539930799,-29.328671916693338,-31.12564069638037,1,92212.97531676761
2024-11-01,1338.6500244140625,-1,132433.701216251,37.17584231550578,0,108900.0677928624,-27.916217742232902,-30.483756105550878,1,92669.86759820458
2024-11-04,1302.1500244140625,-1,132433.701216251,35.052645155443074,0,105930.7685720453,-29.403141477430836,-30.26763317992687,1,90143.1054829049
2024-11-05,1305.300048828125,-1,132433.701216251,31.687672438288857,0,106187.02514843518,-29.981747681635852,-30.210456080268667,1,90361.17020486988
2024-11-06,1325.3499755859375,-1,132433.701216251,39.70170724622906,0,107818.09999499442,-28.493974935798406,-29.867159851374616,1,91749.15363901165
2024-11-07,1305.6500244140625,-1,132433.701216251,34.00415054043647,0,106215.4958945894,-28.575129431422283,-29.60875376738415,1,90385.39774053637
2024-11-08,1283.75,-1,132433.701216251,26.224269785653433,1,104433.91437599895,-30.06008000739007,-29.699019015385336,-1,88869.3387812599
2024-11-11,1272.699951171875,-1,132433.701216251,28.577921784698788,1,103534.98557119505,-31.762423185592752,-30.11169984942682,-1,88869.3387812599
2024-11-12,1274.25,-1,132433.701216251,30.116016745806192,0,103661.08307195066,-32.61055228552391,-30.611470336646242,-1,88869.3387812599
2024-11-13,1252.050048828125,-1,132433.701216251,25.965495335852083,1,101855.10231258556,-34.67434694692406,-31.424045658701807,-1,88869.3387812599
2024-11-14,1267.5999755859375,-1,132433.701216251,33.816805907117654,0,103120.09917301667,-34.65568083546714,-32.070372694054875,-1,88869.3387812599
2024-11-18,1260.75,-1,132433.701216251,30.26809014489396,0,102562.84911356625,-34.792556654309465,-32.6148094861058,-1,88869.3387812599
2024-11-19,1241.6500244140625,-1,132433.701216251,25.406336672590598,1,101009.05342521146,-36.02694394767332,-33.297236378419306,-1,88869.3387812599
2024-11-21,1223.0,-1,132433.701216251,21.84440599697183,1,99491.8615632691,-38.07124427097256,-34.25203795692996,-1,88869.3387812599
2024-11-22,1265.4000244140625,-1,132433.701216251,36.411812927961805,0,102941.13168533218,-35.856705604960325,-34.572971486536034,-1,88869.3387812599
2024-11-25,1287.0,-1,132433.701216251,40.076839838515326,0,104698.30403264705,-31.989969787354994,-34.05637114669983,1,88869.3387812599
2024-11-26,1295.699951171875,-1,132433.701216251,48.612588086832,0,105406.05083362774,-27.901904654011787,-32.82547784816222,1,89470.0838535783
2024-11-27,1293.199951171875,-1,132433.701216251,47.389968107919096,0,105202.67417466767,-24.580464396788557,-31.17647515788749,1,89297.45499036684
2024-11-28,1270.800048828125,-1,132433.701216251,38.35148880043584,0,103380.42725478613,-23.484963933259905,-29.638172912961977,1,87750.70711930712
2024-11-29,1292.199951171875,-1,132433.701216251,47.14859263146835,0,105121.32351108364,-20.651916215800384,-27.840921573529663,1,89228.40344508225
2024-12-02,1309.1500244140625,-1,132433.701216251,55.50022706474279,0,106500.2232171335,-16.844799868375958,-25.641697232498924,1,90398.83219514218
2024-12-03,1323.300048828125,-1,132433.701216251,60.81199795923265,0,107651.33709294772,-12.541275997695493,-23.02161298553824,1,91375.91324674779
2024-12-04,1308.949951171875,-1,132433.701216251,57.02997946368158,0,106483.94712611615,-10.171385872188466,-20.451567562868288,1,90385.01682859904
2024-12-05,1322.050048828125,-1,132433.701216251,64.72444559935664,0,107549.64876346769,-7.153699084786467,-17.79199386725192,1,91289.59881514206
2024-12-06,1311.550048828125,-1,132433.701216251,59.44553376963474,0,106695.46679583537,-5.54549776605495,-15.342694647012529,1,90564.55758965392
2024-12-09,1295.1500244140625,-1,132433.701216251,57.10157184380044,0,105361.31392695708,-5.530578477959125,-13.380271413201848,1,89432.110561158
2024-12-10,1284.8499755859375,-1,132433.701216251,59.254482446258244,0,104523.39811984121,-6.2775193584413955,-11.95972100224976,1,88720.8762730693
2024-12-11,1278.199951171875,-1,132433.701216251,62.46610538619735,0,103982.41422090722,-7.3216770458845986,-11.032112210976727,1,88261.68181109807
2024-12-12,1262.9000244140625,-1,132433.701216251,49.356665112778366,0,102737.7550263721,-9.276818370904948,-10.681053442962373,1,87205.19822573016
2024-12-13,1272.8499755859375,-1,132433.701216251,46.12646522784339,0,103547.19015683283,-9.909177225846406,-10.52667819953918,1,87892.25772965429
2024-12-16,1268.300048828125,-1,132433.701216251,42.32495732668067,0,103177.05059582605,-10.654647098850091,-10.552271979401363,-1,87578.07825609566
2024-12-17,1245.300048828125,-1,132433.701216251,37.96484865734924,0,101305.98533339336,-12.952042046658107,-11.032225992852712,-1,87578.07825609566
2024-12-18,1253.25,-1,132433.701216251,45.24517903420614,0,101952.71913668602,-13.97020959551287,-11.619822713384744,-1,87578.07825609566
2024-12-19,1230.449951171875,-1,132433.701216251,33.39609165340602,0,100097.92003476976,-16.427521859731087,-12.581362542654013,-1,87578.07825609566
2024-12-20,1205.300048828125,-1,132433.701216251,23.255224690454497,1,98051.95879003215,-20.171818300887935,-14.099453694300799,-1,87578.07825609566
2024-12-23,1222.300048828125,-1,132433.701216251,24.365482233502533,1,99434.92007096065,-21.51938026132848,-15.583439007706335,-1,87578.07825609566
2024-12-24,1222.75,-1,132433.701216251,26.460944802307267,1,99471.5238973731,-22.294033780597374,-16.925557962284543,-1,87578.07825609566
2024-12-26,1216.550048828125,-1,132433.701216251,20.06237928043518,1,98967.15375535248,-23.14147598996783,-18.1687415678212,-1,87578.07825609566
2024-12-27,1221.050048828125,-1,132433.701216251,23.41358525858581,1,99333.23174148062,-23.182731555828013,-19.171539565422563,-1,87578.07825609566
2024-12-30,1210.699951171875,-1,132433.701216251,24.276519559906745,1,98491.24442898517,-23.776512435495306,-20.092534139437113,-1,87578.07825609566
